1 26 2
0 1 0
1 11 0
0 6 0
2 14 0
0 7 0
0 11 1
0 19 0
0 11 0
0 3 0
2 42 3
0 6 0
0 3 0
1 6 0
1 17 1
0 17 0
0 4 0
0 0 0
1 10 0
1 17 1
3 27 0
3 21 1
0 20 0
0 19 1
0 2 0
0 32 1
1 26 1
0 26 2
0 20 2
0 0 0
0 0 0
2 27 0
0 11 0
2 52 4
1 32 0
0 0 0
0 3 0
2 35 0
0 9 0
0 22 0
1 29 2
0 8 1
0 7 2
1 11 0
1 20 1
0 0 0
0 7 1
1 18 0
0 12 0
1 15 2
0 1 1
1 18 0
0 15 0
1 30 0
0 4 0
0 18 0
0 19 0
2 31 2
0 2 0
0 0 0
0 17 2
0 32 3
0 4 0
0 5 0
0 24 0
1 9 0
0 40 1
0 7 0
0 0 0
1 17 1
0 6 1
0 5 0
0 0 0
0 14 0
0 15 2
4 35 1
1 13 2
0 13 1
0 12 1
0 9 1
0 14 2
0 1 0
0 14 1
0 3 0
0 20 0
0 4 1
1 27 0
0 3 1
1 28 0
0 21 1
0 0 0
0 0 0
1 12 0
0 21 0
0 15 0
1 27 1
0 15 1
4 44 1
0 20 1
2 18 0
1 18 3
0 16 0
3 42 3
0 8 1
1 21 0
2 37 2
0 18 1
0 12 0
0 0 0
0 6 0
0 0 0
0 19 0
0 6 0
0 24 5
0 18 0
0 35 0
0 0 0
2 15 0
0 9 0
0 0 0
0 35 0
0 29 1
2 25 0
1 15 0
1 12 1
0 1 0
1 10 0
0 5 0
0 7 3
0 0 0
0 38 2
1 25 1
0 0 0
0 0 0
0 15 0
0 0 0
0 14 1
0 28 0
1 45 3
0 6 0
0 12 2
1 9 1
0 20 0
0 28 0
0 10 1
0 1 0
0 0 0
1 32 2
0 1 0
2 14 0
0 0 0
0 8 0
0 25 1
2 27 2
1 24 2
0 10 0
0 19 1
2 25 0
0 20 1
0 3 0
1 51 1
0 11 0
2 14 0
0 11 0
0 13 0
0 3 1
0 6 0
0 3 0
0 36 3
0 51 4
0 23 1
0 0 0
1 26 1
0 13 0
0 11 0
0 13 0
0 25 3
0 1 0
0 14 0
2 19 1
2 15 1
1 11 0
0 0 0
0 16 1
0 12 2
0 20 1
0 25 0
0 0 0
0 17 0
0 8 1
1 27 0
0 10 0
0 0 0
0 8 0
0 4 0
2 17 0
0 9 0
0 0 0
0 0 0
0 0 0
1 12 0
0 4 0
0 0 0
2 25 2
1 22 0
0 43 4
1 24 0
1 44 1
0 5 0
0 23 0
0 13 1
0 2 0
0 9 0
1 15 1
0 14 1
0 16 0
0 14 1
1 18 0
0 25 0
0 0 0
3 17 1
1 18 0
0 17 1
0 11 1
2 46 1
0 12 0
2 30 2
1 18 0
0 1 1
0 43 4
2 43 1
2 18 2
0 0 0
0 20 0
1 13 0
2 29 1
1 6 0
0 0 0
0 0 0
1 33 0
0 18 1
1 3 0
0 6 0
0 1 0
1 16 1
0 17 1
1 9 0
1 11 2
0 14 0
0 21 1
0 0 0
1 18 0
2 25 0
0 16 0
0 10 1
1 5 0
0 19 3
1 16 0
0 24 0
0 2 0
0 12 1
0 14 0
0 0 0
0 5 0
1 23 2
0 6 0
0 0 0
0 16 0
3 43 1
0 6 0
0 0 0
0 0 0
0 11 0
0 15 0
0 0 0
1 10 0
0 14 0
0 8 0
1 23 0
0 0 0
0 9 0
0 0 0
0 0 0
0 5 0
1 26 0
0 3 0
0 0 0
0 26 0
0 5 0
0 6 0
1 2 0
0 15 1
0 8 0
1 58 3
1 2 0
0 2 0
0 10 0
1 8 1
0 15 2
0 31 1
0 27 1
1 26 0
0 6 0
1 11 1
2 38 1
1 36 0
0 0 0
0 6 0
0 9 0
1 54 3
0 16 0
1 12 1
0 0 0
0 7 1
0 21 2
0 6 0
