2 23 3
0 11 0
2 41 0
0 2 0
1 10 0
2 18 1
0 26 2
0 30 0
0 22 2
1 24 0
1 9 0
0 14 0
5 44 1
